,userid,lat,lng,center
713085,3078,35.60239798,-77.3515886,13
680800,2921,32.76727735,-117.149344,46
975496,4527,26.423308799999997,-80.095668,7
488743,1786,40.74536188,-73.5925127,1
217316,675,51.57293546,-0.314612389,2
697145,3003,37.79229602,-122.3974265,5
253423,786,30.27195745,-97.75416882,49
66424,234,37.78787682,-122.40436240000001,5
892694,3882,26.189903100000002,-98.23788467,15
431283,1488,33.65560151,-84.5135728,32
644768,2751,34.05797949,-117.18255159999998,46
496030,1841,34.06722739,-118.401053,9
688911,2964,38.19031962,-77.5089545,20
476494,1725,35.53617603,-97.51856477,25
497527,1853,40.7632591,-73.98082692,1
697343,3003,40.7750859,-73.96875322,1
443264,1542,32.78337917,-97.11503317,3
796392,3360,30.615520500000002,-96.34038003,41
595625,2478,38.80491415,-77.16807737,20
83051,282,32.80142023,-96.80610295,3
994250,4620,39.1516101,-84.4447565,34
193415,584,35.49552457,-97.53126402,25
864857,3675,37.3658967,-97.3222804,25
5502,22,45.52346621,-122.6704149,36
666060,2845,37.41404705,-79.19980675,13
197659,590,40.72915316,-73.99659991,1
479173,1745,33.7396847,-116.40319280000001,46
988986,4597,33.17575142,-117.32474679999999,46
218969,680,21.29732151,-157.8410509,4
23660,113,30.31702548,-97.74959671,49
415357,1416,32.87113447,-96.76791887,3
47381,177,37.77842589,-122.3921848,5
561727,2300,36.0480667,-115.07766720000001,21
860377,3639,30.33812085,-97.71895838,49
892960,3887,30.26725434,-97.73944438,49
172630,534,39.01515512,-94.64951105,14
699624,3006,34.14376357,-118.4074768,9
475708,1725,35.63823779,-97.56746650000001,25
985455,4585,41.69801412,-86.21602953,17
235146,728,39.74857581,-104.837594,8
4336,22,40.7597686,-73.94139925,1
97593,337,36.10490002,-115.1661156,21
882790,3784,37.68916438,-120.95768740000001,5
889346,3838,33.17339733,-96.84134163,3
218863,680,21.29579209,-157.8338157,4
433451,1497,19.38898755,-99.18710232,35
265524,842,40.76705724,-73.96895015,1
849941,3571,30.44724005,-97.78708577,49
590240,2418,38.57996361,-121.4935761,5
1036799,4785,51.51382038,-0.12694818300000002,2
777709,3295,37.33513905,-121.8929136,5
778865,3299,32.95459997,-96.95877963,3
638585,2715,32.9737574,-97.01588863,3
382147,1307,38.25181909,-122.0476363,5
42713,170,33.5424275,-117.78468400000001,46
553541,2252,35.92491821,-86.86940609999999,6
805972,3386,33.02747517,-96.78763426,3
557360,2273,28.54265534,-81.37866139,22
110936,372,40.230236,-75.226798,43
491922,1810,40.80253601,-73.95889878,1
1042940,4797,32.8175658,-96.8124504,3
206441,633,35.25213155,-91.7178161,39
915971,4117,30.26298711,-97.7563262,49
894222,3895,30.26634692,-97.7711749,49
468979,1687,43.00234724,-73.85017638,30
620679,2634,32.92634189,-96.95430279,3
509939,1948,33.1969793,-96.63725408,3
789062,3340,32.83892655,-97.24154678,3
1021111,4736,19.82584547,-155.0964465,4
971800,4508,51.06530176,-1.316245794,2
53073,197,37.87026737,-122.27257490000001,5
641175,2734,39.73924561,-104.98487949999999,8
909972,4057,30.26438637,-97.73679972,49
976015,4528,29.49630591,-98.48160625,49
762363,3245,34.01648528,-118.41177240000002,9
142794,467,37.77653552,-122.4079426,5
283805,899,32.51811498,-93.73936575,41
738668,3167,33.63938289,-112.35232830000001,0
528614,2075,34.03082692,-118.4686976,9
127120,425,36.02933402,-78.89909327,13
451248,1591,34.96284957,-90.00710625,39
178155,546,39.14363935,-84.52178125,34
410254,1404,33.92085642,-84.34462667,32
176725,540,35.78133855,-78.63451905,13
746520,3206,33.46673452,-86.77743357,16
928581,4226,39.78382033,-104.96587340000002,8
633685,2703,38.58376474,-90.40635342,31
728800,3137,44.07925957,-92.51744753,12
965099,4489,37.25444253,-121.83110220000002,5
584598,2389,32.8196597,-96.78412198,3
533617,2112,34.13795172,-118.03423400000001,9
740403,3176,30.510571000000002,-97.7133465,49
625903,2659,40.74410748,-73.99138072,1
24133,116,30.40712843,-97.71326362,49
1011696,4686,33.8255117,-117.9582535,9
66730,235,37.78647887,-122.40356329999999,5
834937,3476,32.88087785,-97.10170382,3
653770,2798,25.88936369,-80.12479359,7
262714,832,34.00297103,-118.40760829999999,9
1033127,4774,37.79604256,-122.3942828,5
208028,635,39.17622292,-76.67001813,20
440468,1531,33.93580618,-84.37703685,32
710013,3063,38.56819412,-121.3342514,5
379866,1302,34.1691523,-118.60565020000001,9
94141,329,39.67859655,-75.65277963,43
31235,131,30.27016322,-97.75041929999999,49
110456,366,30.24534943,-97.75690733,49
468384,1685,33.81233246,-117.91486499999999,9
1045098,4801,37.79940525,-122.44938020000001,5
974008,4520,38.74231025,-9.139621854,45
627471,2662,39.2567604,-94.8998252,14
563130,2305,33.89988754,-118.125,9
687887,2962,34.84862332,-82.3277868,32
625161,2657,43.06139775,-123.34531740000001,36
945364,4335,47.6665622,-122.38345819999999,10
183472,560,32.90970682,-97.18853473,3
392534,1351,38.89741391,-77.03015221,20
9847,53,37.70022688,-122.48235679999999,5
322741,1069,53.37402276,-3.181582689,27
107591,358,33.80109608,-116.53888719999999,46
621724,2638,41.52249131,-88.20179343,17
463792,1662,40.76689162,-111.89536570000001,28
200538,614,35.47406807,-97.51643326,25
599371,2503,49.28232638,-123.11420279999999,10
752785,3227,35.80615188,-78.81071405,13
183369,560,32.94165709,-97.13122934,3
125058,414,35.08058688,-106.62065190000001,47
298791,964,36.07841072,-83.92521793,32
283993,900,34.07266973,-118.37184909999999,9
578044,2361,38.89283024,-77.01365744,20
141302,459,30.26529449,-97.73854852,49
285899,908,39.84950188,-104.673872,8
56836,209,30.26295677,-97.72937737,49
201100,616,29.47023201,-98.46343642,49
873031,3733,30.26897548,-97.74252890000001,49
648739,2765,37.67999357,-121.7749183,5
391412,1351,42.35801867,-71.054724,26
653608,2798,38.89685313,-77.03334732,20
406864,1400,40.768976200000004,-73.97431612,1
613563,2609,36.53733372,-87.36792139,6
779394,3301,51.46051153,-0.306844711,2
456327,1618,47.26081765,-122.4431322,10
974823,4522,37.80601189,-122.41681340000001,5
775945,3293,37.59943535,-77.34698804,20
792265,3349,35.639794,-97.497899,25
216697,673,37.407009,-121.97554699999999,5
741880,3183,32.78331033,-96.80527389,3
1029490,4761,29.93633443,-95.24991949999999,41
738023,3167,33.61765706,-112.40050079999999,0
484536,1772,37.28815535,-79.3185854,13
305961,985,39.98649288,-104.7605328,8
925232,4198,30.26360797,-97.73956776,49
510514,1953,37.63840468,-120.9067223,5
647186,2758,36.11652457,-94.14982658,37
197403,590,40.70582314,-73.99669647,1
350085,1180,33.016972100000004,-96.98488942,3
589019,2413,33.13646413,-117.17474969999999,46
296572,956,30.28033288,-97.73907423,49
646830,2758,39.36555757,-94.77340373,14
115800,384,33.18494839,-96.61155278,3
347174,1174,51.51430454,-0.22685051,2
594136,2467,39.31346795,-94.70039127,14
923142,4167,30.26336704,-97.74930954,49
828594,3452,33.68020226,-117.6631773,46
1001701,4657,33.06852024,-96.70910084,3
983354,4565,37.79981402,-122.40945690000001,5
654376,2798,40.77457811,-73.87200594,1
548210,2211,28.47397765,-81.45505617,22
831879,3463,37.76758472,-122.42412420000001,5
790500,3342,34.93742797,-82.28002120000001,32
99548,339,39.01388534,-94.58795609,14
635846,2706,29.33093104,-99.27984238,49
63531,224,29.75703813,-95.35534143,41
750168,3222,32.68118497,-97.40045713,3
252041,783,43.07113717,-89.40668464,17
184264,567,40.78035458,-111.98704359999999,28
427586,1479,39.28229734,-75.62192202,43
219467,680,21.29265457,-157.8522799,4
542517,2193,37.37863723,-122.07111029999999,5
943237,4318,47.61091588,-122.3422694,10
844763,3524,32.94138908,-97.11781023,3
718331,3105,33.18018743,-96.88883543,3
46378,177,37.78400084,-122.394594,5
739404,3171,30.28377943,-97.77576685,49
178667,551,32.75156782,-97.08300591,3
198086,592,29.53269892,-98.49467235,49
348115,1174,37.41496818,-121.8953797,5
695035,2992,35.37730408,-94.41957852,37
73808,247,49.27539986,-123.09965009999999,10
264466,836,47.60805567,-122.3395348,10
369136,1256,41.94624775,-87.65604621,17
357063,1201,40.68786264,-74.17693019,1
52810,197,37.80759215,-122.47470619999999,5
543589,2197,40.77920907,-73.96305084,1
13506,71,39.04253497,-94.59394583,14
177192,541,29.60569095,-98.46760511,49
804143,3384,47.53341345,-122.368877,10
101434,343,51.36171003,-0.45739981700000004,2
114153,381,29.98027769,-95.51231767,41
787704,3339,30.444682,-84.298728,22
597376,2493,29.72206538,-95.32718026,41
343311,1153,33.76291657,-78.78601074,42
481327,1759,32.58220713,-97.12918278,3
916048,4118,38.42427825,-121.38948570000001,5
974676,4522,33.7618319,-117.95353390000001,9
972742,4513,50.85775999,-2.163582444,2
960391,4467,32.78201595,-96.7945075,3
223620,691,40.24683898,-80.19672087,40
127564,426,37.37533007,-122.16956019999999,5
326461,1080,33.97902763,-84.46124148,32
490684,1800,40.72342916,-74.00883079,1
603427,2537,38.90435929,-77.03485608,20
379584,1298,37.894771999999996,-122.05788500000001,5
377704,1288,43.04922203,-88.00608462,17
54826,205,21.27767777,-157.6947176,4
957957,4451,40.01890962,-105.275352,8
640425,2729,32.91635011,-96.99377569,3
209173,643,38.91159762,-77.04430819,20
115206,382,52.63219839,-1.12584304,27
249421,776,37.64739452,-122.40473270000001,5
95021,332,40.74844366,-73.9857316,1
211636,657,45.55159642,-73.54256548,30
455594,1618,47.64854357,-122.2997605,10
587686,2406,33.43763708,-86.7281127,16
645333,2754,30.25779297,-97.74709404,49
985258,4584,40.72580546,-73.99609208,1
250154,777,35.26685561,-116.0740328,21
747574,3207,38.41962922,-75.56787422,43
219956,680,21.29199096,-157.85034209999998,4
730853,3150,40.01943958,-105.25654440000001,8
276222,874,39.28621013,-76.61006823,20
326779,1083,34.0650491,-83.9894946,32
794074,3353,41.94511775,-87.65499175,17
1018069,4717,32.97064662,-97.15782879999999,3
638051,2714,33.0116592,-97.07514315,3
876179,3756,47.614857,-122.33256899999999,10
645775,2755,37.78676716,-122.40306969999999,5
488003,1786,40.72689915,-73.57757752,1
641780,2738,39.00974108,-77.49348912,20
683418,2935,36.0105104,-115.1227131,21
681323,2924,47.54209178,-122.06211809999999,10
142537,463,37.44494315,-122.1624037,5
535606,2135,35.21734561,-97.48541159,25
496891,1848,41.80623632,-88.11753151,17
507751,1940,40.7773486,-73.9658618,1
189136,576,39.03992028,-94.59184883,14
674605,2887,35.51306762,-97.54969331,25
823297,3440,34.07415052,-117.87909509999999,9
343463,1153,36.0342645,-83.8765287,32
58129,211,30.26545202,-97.7384305,49
403042,1388,39.97658796,-83.00340704,34
831128,3463,36.10660658,-115.14440060000001,21
655452,2800,29.6850936,-98.12484505,49
660516,2821,39.75649434,-89.70834732,31
574033,2356,32.75528079,-97.33040214,3
768268,3267,41.714805600000005,-72.79212952,1
1047526,4806,37.66091007,-121.8752999,5
234660,728,39.68428653,-104.93857379999999,8
353976,1198,30.33501801,-97.73788952,49
985651,4585,41.72034382,-86.25591227,17
387822,1335,51.519729999999996,-0.11574200000000001,2
108434,361,54.9098437,-1.3828957,27
798318,3364,38.57730633,-92.21764242,31
602027,2521,38.86345686,-77.05917552,20
67752,239,40.18514277,-105.1154655,8
312448,1010,28.43301542,-81.4702642,22
45430,176,37.78127259,-122.39996909999999,5
511523,1966,34.10470302,-84.49296848,32
677732,2900,37.92857708,-122.0558041,5
125502,414,35.6580979,-105.96097820000001,47
440674,1531,33.92179173,-84.37958532,32
64598,226,32.8653793,-96.93716667,3
144454,469,36.02552775,-115.0892581,21
825478,3444,33.72722632,-97.15948105,3
568120,2341,32.91849911,-96.68397367,3
76409,256,39.04105295,-94.59473938,14
579101,2363,37.24969892,-121.8672061,5
199930,605,30.28615863,-97.75150493,49
973212,4517,42.11206258,-71.46916807,26
667294,2847,29.42470299,-98.48614454,49
603435,2537,38.87255868,-77.00780869,20
698470,3004,42.21916992,-71.02411049999999,26
556794,2270,33.31837356,-111.8930107,0
215541,668,34.14283467,-118.18720729999998,9
980550,4545,35.21106875,-80.83549497,42
442637,1542,33.2164662,-97.12768728,3
748141,3210,40.07398985,-86.47417243,34
535333,2133,34.20186623,-118.5178307,9
183378,560,32.86143778,-97.26348638,3
560394,2291,45.47195078,-122.7731881,36
567502,2338,38.294073299999994,-122.459073,5
75922,254,37.74552948,-122.4223884,5
440852,1532,33.84494276,-84.49011405,32
547613,2211,28.51925904,-81.45647104,22
216342,668,34.14256287,-118.2335327,9
883445,3792,42.562172,-83.15257344,11
740094,3176,33.80784849,-117.9221392,9
685990,2951,32.74515938,-97.35400403,3
529131,2082,40.76987369,-73.97521734,1
903164,3982,35.52474341,-97.54541874,25
438318,1516,33.35974932,-111.93963829999998,0
605918,2560,47.60310178,-122.33314299999999,10
163699,513,44.88104502,-93.32585348,12
191812,578,40.755211100000004,-73.98390768,1
1042948,4797,32.81707708,-96.80801723,3
666341,2845,35.21810579,-80.94538166,42
626308,2660,47.60494055,-122.33625049999999,10
846917,3540,37.78603747,-122.4024125,5
1003956,4663,33.87317633,-84.47872555,32
254429,786,42.349344200000004,-71.13024543,26
125086,414,35.68332120000001,-105.94712450000002,47
960537,4467,30.26689759,-97.73774385,49
260425,825,29.86418038,-95.68323713,41
739435,3171,30.28377943,-97.77576685,49
1017615,4717,33.0386567,-97.05034732,3
568446,2341,32.78093138,-96.80100299,3
784516,3328,39.84880153,-104.6741108,8
623285,2646,32.7543223,-97.33384487,3
155668,491,29.93527077,-93.96794048,41
787595,3337,30.43352983,-97.77333483,49
34949,142,38.8800705,-77.07483309999999,20
49350,185,40.65970827,-111.89184669999999,28
161153,506,37.57214632,-122.284476,5
189883,577,37.89976633,-122.0608061,5
136736,446,37.72786146,-122.4770345,5
970078,4500,35.15107553,-89.99311183,39
199635,603,39.04183745,-94.59140538,14
214587,662,40.29185119,-74.68050957,43
493159,1822,41.7978316,-88.0107045,17
453878,1607,34.08347367,-118.3855176,9
948127,4368,37.56643323,-122.32478229999998,5
132543,443,36.31937837,-94.18614507,37
428903,1479,41.65055931,-70.27440727,26
140859,457,40.78748714,-73.9574182,1
677848,2901,38.10776638,-85.67914682,34
652558,2786,51.52711544,-0.087772608,2
341701,1148,33.73762675,-84.37177948,32
157963,494,37.33279513,-122.03056310000001,5
927514,4216,30.26238798,-97.76158332,49
965186,4489,59.6478663,-151.5343533,19
1003507,4663,33.86579665,-84.46839278,32
962085,4476,37.80791066,-122.270118,5
401625,1384,51.510679700000004,-0.08194865,2
878458,3759,33.10158125,-96.67706966,3
586820,2401,49.26688178,-123.2499277,10
511637,1969,40.762076,-74.079791,1
526010,2056,21.29232335,-157.8420246,4
960067,4466,37.82065765,-122.33460490000002,5
751146,3222,32.73486751,-97.3603062,3
853015,3587,30.26702731,-97.74450302,49
935976,4281,38.91221622,-94.76002395,14
95035,332,40.77952265,-73.9668703,1
123637,412,45.48429615,-123.84370320000001,36
952600,4396,37.42413282,-122.1963358,5
136267,446,37.83339297,-122.2921449,5
814635,3412,28.41703268,-81.58156547,22
454303,1612,38.74789232,-8.96316981,45
28496,127,39.10363388,-94.58344787,14
1042756,4797,28.47199843,-81.46931577,22
940549,4302,37.782706700000006,-122.41097090000001,5
6178,22,30.26665807,-97.73763655,49
159386,499,30.26780605,-97.74154185,49
765017,3252,42.34860144,-71.07175011,26
14576,77,30.27073378,-97.753703,49
8243,35,32.838896500000004,-97.18598127,3
896842,3925,29.7453218,-95.41093743,41
682875,2930,32.910003700000004,-96.85939593,3
587748,2407,34.0557261,-84.06437874,32
908621,4028,30.26736785,-97.74112344,49
743790,3193,47.67255452,-122.11086399999999,10
662912,2826,41.6415983,-93.7306894,14
55380,205,21.29794463,-157.8564571,4
340350,1146,25.80196798,-80.26072042,7
252482,783,42.92677045,-89.38408434,17
74811,249,37.42337799,-122.07094790000001,5
346654,1174,34.00807781,-118.4905744,9
613049,2605,38.90371025,-77.03867366,20
689472,2964,40.74292453,-73.99279118,1
708277,3049,40.53998486,-111.98071359999999,28
385182,1319,30.39779933,-97.72673607,49
305618,985,39.84950188,-104.673872,8
240176,742,34.14373423,-118.25511200000001,9
941011,4306,32.75309273,-97.33104587,3
950193,4383,37.39246781,-122.04079990000001,5
333109,1108,21.4505922,-158.0056179,4
563406,2305,33.83178328,-118.0881679,9
455768,1618,41.907678999999995,-87.62741199999999,17
159549,499,47.64919265,-122.34421670000002,10
733628,3157,39.0351541,-95.70273827,14
286261,909,33.12281815,-96.80473065,3
135870,445,35.16534148,-84.87627245,32
325511,1080,33.98156043,-84.43190638,32
227067,701,33.80267782,-84.40784097,32
707755,3048,34.08381562,-118.31966899999999,9
646600,2758,38.80478557,-77.06139125,20
889113,3838,32.49946947,-94.75037813,3
937341,4283,21.34224792,-157.949217,4
19737,101,36.96482428,-122.04252199999999,5
388403,1336,39.97053087,-75.59980989,43
226512,696,34.0238428,-118.3905602,9
858341,3631,30.285020899999996,-97.73350596,49
1013112,4690,32.79567024,-96.80086434,3
698605,3004,41.751502,-72.74347865,1
79752,268,30.202141499999996,-97.66682625,49
509984,1948,33.68133401,-96.60918033,3
255991,799,30.24870872,-97.76213245,49
140848,457,40.77078862,-73.96734525,1
391275,1351,39.00015257,-77.02434265,20
973649,4517,42.3338855,-71.25406291,26
67706,238,30.26529449,-97.73854852,49
784900,3328,29.88938927,-97.94103383,49
941531,4308,38.8058571,-77.05223722,20
32654,136,35.91177034,-79.06935844,13
899445,3936,32.79441776,-96.80000067,3
840349,3491,33.99963407,-81.01686883,42
9905,53,36.159521999999996,-115.147898,21
581753,2366,32.7986632,-79.96193048,42
370551,1263,40.91662589,-74.07634735,1
195711,588,30.31776892,-97.73783942,49
164803,518,37.78506287,-122.4063742,5
858795,3631,30.2897076,-97.73628215,49
118038,395,43.94022033,-78.49014150000001,33
536928,2144,53.43677043,-2.0751714669999997,27
822517,3439,32.939281699999995,-96.7689312,3
993859,4618,34.43739192,-119.7257965,9
65743,233,30.31595707,-97.73368835,49
178001,546,39.29279759,-84.52167928,34
22914,111,39.73990625,-104.9465979,8
746578,3206,33.48003987,-86.77469487,16
785113,3328,30.11133155,-97.38001227,49
1023309,4743,32.96192033,-96.82870043,3
317985,1045,35.56446168,-97.65439747,25
169959,531,40.73016601,-73.98047530000001,1
226415,695,39.664352,-104.98702390000001,8
654152,2798,26.12989157,-80.26229554,7
644665,2751,34.08313908,-117.1419007,46
305298,985,39.98630762,-104.760561,8
724980,3123,40.48107397,-88.94968455,31
337268,1128,37.29491512,-121.9144518,5
647550,2760,34.0136325,-81.03728520000001,42
878987,3762,30.29854007,-97.71919072,49
187824,576,39.00644296,-94.57685129999999,14
727862,3129,41.97802863,-87.90367126,17
1012118,4688,32.91615211,-96.98236942,3
438348,1516,33.33416545,-111.8428475,0
787001,3336,33.8109326,-117.918922,9
196009,588,30.264627299999997,-97.73948193,49
861378,3649,36.09297943,-86.70355225,6
255846,799,30.235270500000002,-97.7893951,49
